,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,average_temp
47,2,Afternoon Run,3219.8,1076,1669,13.4,Run,Run,,7192517053,2022-05-07T20:50:44Z,2022-05-07T14:50:44Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,2,0,False,False,False,False,everyone,False,g6848836,"[46.84784905984998, -113.9971177931875]","[46.846574172377586, -113.99713614955544]",2.992,4.398,75.8,True,138.7,155.0,False,True,985.3,972.2,7659261350.0,7659261350,garmin_push_8881106502,False,0,0,False,4.0,56603883,1,a7192517053,_~||G~`xvT?DDBh@Dv@?fAEj@@dAEx@?ZBv@Ch@BT?PEZ@LCR?VC^@t@KpDHj@?bACpB?p@Gr@AJHHVFLPJLNDTHlCAx@DbBEpA@p@Cp@@`AEhFHlCBbCGxBD`ECbD?bCGlE?fCANIJQBa@@s@Ec@ACBM?CBcAD_AEE@w@?a@GW?OF_@Ak@LaADsCEsAGwEPe@CGGEW?yAEeBAwC@qACu@CoFBaIEoEGqC@gDIiCB{EG[@uA_@_A?IBGRCPJZEn@BREXBHBNALDHANOB[G@?NI?AEFG@CC?D?ABAC@F@E?C?JAAAB?AA??B?C@JAHBSAG@?BG?FEEBD?LAGOGKBCL@LCFo@?,2,,,,
48,2,Afternoon Run,3080.8,879,964,12.1,Run,Run,,7192515798,2022-05-07T19:27:43Z,2022-05-07T13:27:43Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,2,0,False,False,False,False,everyone,False,g6848836,"[46.847465839236975, -113.99687052704394]","[46.847701119259, -113.9960746653378]",3.505,5.846,78.5,True,138.6,154.0,False,True,985.3,972.2,7659260084.0,7659260084,garmin_push_8881105391,False,0,0,False,3.0,56603883,1,a7192515798,s{||Gn_xvTADGD?JILDNACBBNG|@JpABND\BhDKzAA`@DRA`AG^@`@Cx@MZDh@B`AALDRb@PJ~@ChCBnAGd@BJHL^JlAAXB`@Aj@DjFApADtCArABr@@fECbGBvAAjBEh@BrAC~CBzDA`BCPIJiAD_@D_@?w@Kg@BeAEiABk@FeAASE{@Fy@@[C{@BYBcAC]B_@EaB@c@Ca@@MEMOEWCa@@g@CmADkFAqB@}BC_BGw@EmB@{@Bk@DwBC{@D{@C_ACc@Aq@BaBDe@BaAEaBBi@?u@DsBAwACq@@e@Ca@IQ?SKOQCCMGg@KE?YEQ?g@CE?G@I]^KG?EOBYOKDK?IBGHI?,2,,,,
49,2,Afternoon Run,5134.8,1529,1923,17.6,Run,Run,,7192515213,2022-05-06T20:45:03Z,2022-05-06T14:45:03Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849866500124335, -113.98823942989111]","[46.849776562303305, -113.98769963532686]",3.358,7.27,78.2,True,137.4,160.0,False,True,989.3,977.4,7659259361.0,7659259361,garmin_push_8881104753,False,0,0,False,7.0,56603883,1,a7192515213,wi}|GbbvvTJG\AXDx@BXEZRPf@BPDbAEjB@DB?@\FJDXDb@?t@Bh@Cl@D`AEj@DjCAxABp@H`AAn@BzAGxACxBB`CKxAExA@JRTLXDDH@PEv@APCxA@REVYZBbBIr@@z@C~@ZNHNTVf@NJt@ETBNWb@QbAIbCAJBFTJJZRf@Rj@HXGD@RP`@?f@Hh@Cv@[ROHAPMB?LVDZE\S~@[t@Wb@k@f@SHcAC_BPe@BCCU?]EoA@eBGs@@m@Fs@A[?y@HgA?y@GeB@sAFKMAI?YDWXg@@EW}@E]A[H_@N]RSTKv@EhE~A?HsB~BaAJ}@R~@e@^@dAGXINODKF[@[A[KUMOSKSAq@BmBLUCCE@MJITCP@vBEj@@RLTTLd@BZ?`@K`@k@n@MBQACCEMFAP?RGNSDMFc@@OE]KYSKWEmBDq@DYCIIAEFKHGVBx@IhBCTFJFLPJTHXFl@ATGZIPSRYLO?KEOH]?MACCBEJ?X?BB??EEJGV?HCPUJa@?e@Ga@EMSOKEWA}DJGCCEQVG`@ATD\Zz@BNCFULCLA\EHaAHg@?KA[Oo@@i@EKAKIWsAGe@IiDEg@A{@?cCBsACe@@gCAcBCq@DsBI}B?_CDwAFg@CiCDyDAsBCuAGa@Qc@IC]AyAJMDGJ,2,,,,
50,2,Lunch Run,6520.9,1881,2005,26.5,Run,Run,,7192539282,2022-05-05T17:07:00Z,2022-05-05T11:07:00Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84986381791532, -113.98823582567275]","[46.849815621972084, -113.98828008212149]",3.467,4.902,78.1,True,151.8,172.0,False,True,990.2,977.9,7659285051.0,7659285051,garmin_push_8881127776,False,0,0,False,24.0,56603883,1,a7192539282,qz}|GfbvvTm@Ak@FWOSCq@?s@IkAEsA?e@DeAAyAFuAGcBBmAIk@MSUGy@Fk@AmBC}@C{ECo@EKOWOg@Ea@Ac@IYWi@}@wAa@Y_Ag@w@i@]O}DiAwDcASA}@HSF]XU`@QJ_A@SGWQWMOQC_A?kAAE_@GIMCs@?m@y@aDQ}A]sAE]?UOiACiAFw@?aADi@?u@De@h@sBv@{Br@yCh@sAdAaE|AmHF}@R}@VgCFoAAYFuBFkAFYB}@q@wKKyFG}AAiAOgEVp@PzIH`BFjBDrDJvAAlBM~C@d@G`AQ|BU~AAf@UlBi@rBGb@IVARMv@eA~DUtAaApCMr@Wt@a@~Ag@dBCZAxBCXBh@E\A|@Fh@Lb@Lv@Dr@P`@Pl@Hf@D~@l@~CD`BFT^d@BFAbABTZRXZNBr@@JAFGPa@d@WREfACr@Rz@PhBd@lATx@\tC~@j@\d@Rb@^HLx@`BL`@@^C`@DhB?dGJr@?xAJ^LtABHp@C`@L|@Cr@IzBDn@C~@@z@EdB@rAC`ADf@LR@tCEb@@hCM`@?pAFx@?f@D|@CJBDP,2,,,,
51,2,Afternoon Run,3029.8,923,923,12.9,Run,Run,,7192538301,2022-05-04T22:27:55Z,2022-05-04T16:27:55Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,4,0,False,False,False,False,everyone,False,g6848836,"[46.84611149132252, -113.99682241491973]","[46.84717054478824, -113.99672300554812]",3.283,4.926,79.1,True,146.5,152.0,False,True,985.3,972.2,7659283845.0,7659283845,garmin_push_8881126619,False,0,0,False,6.0,56603883,1,a7192538301,es||Gd_xvTK@UASFGGEBMGADKACDQGIBCAABGAWJo@JKFC`@@DHBd@AlH]fA@|@CZ@ZAZ?b@ET@`AA^@D@d@f@JDz@CVD`@?bBITB~@?d@@HJDRB^CfADxAAtHErBDpCA\DbDCfJBxIIlC@jFELIFkANi@E[By@Cy@Hq@By@Aq@Gi@?UA}@?]AgDB]ASBw@?QBqBEw@@OCIOCYAuABqDDmBG}@@}@AWDg@BqAO}JBoACeF@mCGqCAuHI}ASe@MOCOD]Rc@AI,2,,,,
52,2,Afternoon Run,2481.8,1269,1385,5.9,Run,Run,,7192537396,2022-05-04T21:59:40Z,2022-05-04T15:59:40Z,(GMT-07:00) America/Denver,-21600.0,,,United States,2,0,0,5,0,False,False,False,False,everyone,False,g6848836,"[46.845994144678116, -113.99676105938852]","[46.84592046774924, -113.99687857367098]",1.956,9.154,76.1,True,117.9,143.0,False,True,981.0,976.8,7659283149.0,7659283149,garmin_push_8881126042,False,1,0,False,2.0,56603883,1,a7192537396,mr||Gx~wvTNAHEFIHg@BUEi@EOGMKIWCgDFMBWJOXEZ@\R`@VTLDX@~CERKFKJ[@c@Ga@KYQMQE_@CCCLGDUBCAC@HPCJ@`@PFF@ABBDAANHTHh@EFGCGIUy@IKGEQGSAK@J?LEZDNN?BMDM@gEDYHIFMXC\D\P\TPTBnBAhABLFCJQFAJB@EWBI_AFCC`@GBE@LBIR?JCHGHMLm@@WCUKe@UQ]Ey@?wAFW?]EAAFKDAHAH@^AVBB@CFG?KGGA?RCE@EDAL??DABKIWAAEPBBDADa@HWPS\ATBf@FPV\LFd@JlBDb@Ed@MB@CIEFWNAF@HEMDGHCHFNKNy@B]Ae@M_@ISIGGCoAAcCDQBIFHOHAH@DCCADA@CLC^Ef@AlABRCd@N@L?HQE_GlCPJAFCBEEFAFHNBt@?`AHx@?d@CVGLMEFAFAAk@`@AF@GHE,2,,,,
53,2,Afternoon Run,3004.2,795,847,5.4,Run,Run,,7192536535,2022-05-04T21:20:09Z,2022-05-04T15:20:09Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,4,0,False,False,False,False,everyone,False,g6848836,"[46.84307439252734, -113.99738274514675]","[46.84734698385, -113.99692785926163]",3.779,4.582,79.3,True,145.1,151.0,False,True,985.3,972.2,7659282270.0,7659282270,garmin_push_8881125241,False,0,0,False,4.0,56603883,1,a7192536535,e`||GtbxvTnAArADXCP@j@G^?JHJr@JxGIbG@tCE|A@lEFrCIhI@xBF`DEzBBnACf@CFGDO@g@?gAFs@?i@FcBFi@Am@E[@o@Aa@@mCA{@BaAEo@?eAD]AY@UAo@@WGK[KaBEgBEsD?q@GyABwCBIAuA@yCAcAEe@CoBBmAAmDBu@Cg@BaBEsE?mBEo@?y@AQEGG@AQm@kBBBADAA@BCAFBFAFD,2,,,,
54,2,Afternoon Run,11267.0,2886,3644,15.4,Run,Run,,7192536098,2022-05-03T21:19:44Z,2022-05-03T15:19:44Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,3,0,False,False,False,False,everyone,False,g6848836,"[46.87581385485828, -113.9359384495765]","[46.86347167007625, -113.9843975007534]",3.904,5.378,81.1,True,159.3,178.0,False,True,1000.4,976.6,7659281721.0,7659281721,garmin_push_8881124744,False,0,0,False,58.0,56603883,1,a7192536098,ylb}GrblvTl@nA~@`Bj@x@fAvBr@dApEzIdClE|ChGPVlBdDv@bBvBxDlAfCtA`CjExI`@dAB\Ih@Yh@M`@CJ@F\t@z@lA\r@Nd@^x@lAjBnAhARLTJ^FNCt@Nj@Rj@JZJd@J\DVFf@ZRPl@`An@pCVr@FvAPvB`@`C^rCt@rGVxAR`BLf@XnE^vEJ`ADfAEzANdG@xBJtCAd@E`AIdF?tAKpCAvAYzEOfBEp@c@xDo@xDWbAM~@]bBWp@e@|BoApDWdAaAlCc@n@g@bAa@tAi@hA[dAYl@UXc@bAy@~AIZy@tAcA`Cs@lBo@~Bm@tDOj@UtA]|AMz@?BFDv@Xf@VtAfAr@TdA`@xCr@b@PtCVnBAh@Ep@HbCQHM?QCILn@@XFPDDF@JGbADMCOBMAo@D,2,,,,
55,2,Afternoon Run,12962.3,3432,3670,126.9,Run,Run,,7192534524,2022-05-02T21:45:45Z,2022-05-02T15:45:45Z,(GMT-07:00) America/Denver,-21600.0,,,United States,2,1,0,5,0,False,False,False,False,everyone,False,g6848836,"[46.92525073885918, -113.96068484522402]","[46.92531988956034, -113.9601541031152]",3.777,7.424,80.6,True,162.1,183.0,False,True,1182.0,1097.2,7659280045.0,7659280045,garmin_push_8881123116,False,0,0,False,79.0,56603883,1,a7192534524,yal}Gh}pvTE[KSUsBSw@M[cAgAwAEeAZ}@FqAXgEX}Ci@m@Ao@@kAk@oAKoAo@yAUyA\_AE]Ps@~@[Lc@@_@OmAoAqA}AiAiB_BoBMGq@Ci@Fw@TgAl@_@JaCBg@OcCsA}C_@aCImBOoBWoA_@gDwA_@]kAo@eAcAc@o@]s@{A_EiA}BMa@m@oA]e@y@y@_Ao@iAqAu@sB}@cEc@kDIwA?mCIyAUwAg@{AQcCe@wCU}@}@{Be@oBWs@o@wCe@{CGeA?wCOiAScG?yEGgCEe@D_DMiAOwDKq@OaBUk@W[[Gy@c@U]k@sAe@e@w@_@k@g@_@Qc@e@a@Oo@m@s@g@q@WSQ}AqBc@aAk@cAw@cBOs@U]k@[gBi@eAu@We@g@yAUqASm@SmGOaB?s@KwABgAGaAUgBSkEC{@@_APs@LmALg@NcCEaBYgAEc@wB_Gk@qAUOcAYsAm@eA}@S[q@_BWWSs@a@{@Ma@CYIuAu@mBOq@e@kAq@aCe@oAiBeDy@aAk@gAOy@Q{A]mAUgCYeBHVTzAPj@HjAPr@Dn@\zAl@nAv@x@xAxBb@lAj@lAh@dBj@dCTv@^t@Fl@?|@J`@d@x@p@~AZh@|AtBf@^zAl@j@^X\bAhBn@|AXf@l@rBL~@GjCOpAKXSnAW`AAz@NvBAbADh@d@nCPtDApADnAF^D|@@rCZvAJ~@\|A`@l@lA|@vAf@~@l@v@vBfA`ClBtCf@`@z@`@\\bAf@~AzAl@Vr@d@^^f@bAZ`@hBp@b@r@Rr@BB@EMh@`AtIExBEp@HlEI`DLlBHtBVvCEfDHhAJn@fAnFt@|BbArBVz@^fB\tDx@zBFr@?pAF`@?tCF`Al@|CXdBPzAJf@d@nAl@|@rA|@PZbAbA`AbCr@pAfB|DbAnCl@x@x@r@vD`B`@TzEfArCXlBD|BVv@\n@j@p@VzCCjAk@nAa@~@BZRbBrBv@n@rBfCh@b@x@\h@FTEd@Yh@q@LItCAbAJf@NRLD\FDvA^vAj@fA?hBXl@@z@GhAWtAInBQdBi@pAE`@ThAhATx@NhAFHMMIm@Wq@y@iAf@\HVRT\hAF`@,2,,,,
56,2,Afternoon Run,2549.6,831,856,62.2,Run,Run,,7192532468,2022-04-30T20:07:33Z,2022-04-30T14:07:33Z,(GMT-07:00) America/Boise,-21600.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[42.85942596383393, -112.43205218575895]","[42.85984463989735, -112.43146436288953]",3.068,4.308,78.3,True,155.5,166.0,False,True,1429.8,1369.7,7659277898.0,7659277898,garmin_push_8881121163,False,0,0,False,14.0,56603883,1,a7192532468,k~qdGjkfmT@GEB@KKBIIAGG?CECUKKCQ@IKDOQ[E[H]Re@\eB~@YJMO@MDKb@Yj@q@^QCMDGFO^c@HUlAkAh@k@d@w@\w@x@wAZ{@Bk@AWOcAGm@UYIGSG[AMEOMIMKG@@Ty@|@}DN{APs@DeAD]?c@ASSq@mAqCg@aAOSKIQEaAIc@K{@]yA}@YK_@Ec@H]RYd@Mf@Af@FdBBhJBbAAjAK`AKXQ\QRMFc@JqBPSFOZEd@EJOR?Vx@xA\ZNXPn@r@pBDb@EL?PL`B?l@EJUHQNARHVl@fAd@f@PHRP@Dn@Vj@FTIXARAX@z@Q`A_@xAaAZCND,2,,,,
57,2,Lunch Run,3101.2,940,1063,0.0,Run,Run,,7192531874,2022-04-30T18:29:28Z,2022-04-30T12:29:28Z,(GMT-07:00) America/Boise,-21600.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[42.85965462215245, -112.43123142980039]","[42.85958371125162, -112.43131994269788]",3.299,3.97,76.6,True,160.2,182.0,False,True,1371.4,1371.2,7659277285.0,7659277285,garmin_push_8881120630,False,0,0,False,19.0,56603883,1,a7192531874,y_rdGfffmTBFFB@AABBDAC,2,,,,
58,2,Afternoon Run,113.3,19,19,0.0,Run,Run,,7192531135,2022-04-29T20:30:57Z,2022-04-29T14:30:57Z,(GMT-07:00) America/Boise,-21600.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[42.85774815827608, -112.4317111261189]","[42.85847176797688, -112.4326559342444]",5.963,8.772,66.8,True,126.9,128.0,False,True,1365.7,1365.0,7659276534.0,7659276534,garmin_push_8881119913,False,0,0,False,0.0,56603883,1,a7192531135,{sqdGfifmTONGRYPKVG?KJGd@I@GDKV?JGFBDIIKJ,2,,,,
59,2,Afternoon Run,6770.7,1916,2116,60.3,Run,Run,,7192531183,2022-04-29T19:30:48Z,2022-04-29T13:30:48Z,(GMT-07:00) America/Boise,-21600.0,,,United States,2,0,0,2,0,False,False,False,False,everyone,False,g6848836,"[42.85918716341257, -112.43190885521472]","[42.85828451626003, -112.43216408416629]",3.534,4.938,79.3,True,155.1,172.0,False,True,1393.4,1364.5,7659276491.0,7659276491,garmin_push_8881119854,False,1,0,False,28.0,56603883,1,a7192531183,{|qdGljfmTU^KA_@c@Sa@_@g@WGU@mCnAQDm@Z]LUVUFw@j@WZiBfBOTIBKEaEeHSUc@{@Yc@uAiCcAcBkCwF]k@e@kAaAcBc@m@CMBQ^_@LCr@?xADpAEr@B`@HvAJd@XFb@N^RZJT@PAFQf@CPDXV|@h@xA\h@r@bCTb@FXRzAb@lABb@J\PZTJHFf@Pr@Ht@NNAVWv@Ot@YjBaAPGRAPDRLxAtBA@IQ@ZCLBFh@r@VT^o@Tk@Xe@NEh@LTBd@IFEJQ\mAb@mA@OGQo@y@w@sACG@QDQ`@o@vEwFBK?GMOFDLTCRWf@wAlBuA~AYd@MX?LHVhAlBn@r@`@q@`@i@\_@^i@l@q@`@s@V]x@aAhAoARYv@u@x@eAZ[r@}@ZWdAuAb@g@Ze@zA}AhAsAtAmBP[l@q@p@aAvDiEf@s@hDcEj@{@@Kw@cAk@aAUWKAs@L_@Xy@t@SDIGOU_AkBIKSMYC?Il@}AzBsCF}@I}@]cBkAwC?EB?HHBJA?@A@@t@vAd@jALl@T|BGTUd@cA~@m@t@GJEN?b@Hd@v@hAb@x@JHD@DANKj@w@ZY\Gl@?B@DBLRxA|C@RAFw@`AyD`EyBbCSZwBfCs@jAcArAeDrDo@z@kAxAm@~@u@v@QZaGvGi@v@kAtAkAjAcAjAYf@]^s@hAc@~@U^MJI?IE,2,,,,
60,2,Afternoon Run,6436.3,1654,1783,14.3,Run,Run,,7192529929,2022-04-28T21:27:15Z,2022-04-28T15:27:15Z,(GMT-07:00) America/Denver,-21600.0,,,United States,1,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84429136104882, -113.99722709320486]","[46.84977874159813, -113.98824831470847]",3.891,5.038,79.6,True,145.6,168.0,False,True,989.8,977.6,7659275174.0,7659275174,garmin_push_8881118623,False,0,0,False,13.0,56603883,1,a7192529929,yg||GtaxvTc@Fo@AwALi@Gk@FaBDo@A}D?oAFg@EYOQEaAAUEECEUAa@Q}@KiAK_C@w@CwAB_@EwC@m@Ai@@oBBa@?sABuAIsAEsAFaDHu@GcDBqBEmEB_@Ee@Yq@OAi@HQ?[EUASBk@AUDm@AmAF_@Iy@Aa@F[@i@?g@BaBCc@@c@CaA@m@Ic@I}C@y@CeA?sBE_A@{@Cs@Do@GSKICi@?QCCGGu@GgEMm@UkBCw@AyCCm@?a@Sm@s@oAq@u@c@]eAk@iA_@uA_@qCm@wBo@UAy@BJGZ@p@JvBr@dATzAd@z@VpAf@v@VbA`@d@\TXt@vALd@KdDCV@d@@b@@FT^Lf@BTBfCG|CBP|@?j@PPAJCN?bEZ|BIhCHl@EdALjADr@ET@LBXNFLPa@LApCLlACjAJTA\Gd@APCj@E|@?l@CTBFAL@FC?KCEE?cAD_@JMJ,2,,,,
61,2,Afternoon Run,8861.6,3092,3593,48.6,Run,Run,,7192528769,2022-04-27T21:53:32Z,2022-04-27T15:53:32Z,(GMT-07:00) America/Denver,-21600.0,,,United States,2,0,0,4,0,False,False,False,False,everyone,False,g6848836,"[46.84599565342069, -113.99680213071406]","[46.84644534252584, -113.9968775678426]",2.866,8.16,80.8,True,134.0,146.0,False,True,985.2,972.2,7659273936.0,7659273936,garmin_push_8881117452,False,0,0,False,10.0,56603883,1,a7192528769,mr||G`_xvTPCROJ[BOBe@Ea@KWGGUE{DDKBSNMTE\@\FXFJPP\D~DIDFGHMFe@?[HUBRE~@BBA?I]IM?N@?DACBETCJCRUDMDe@Ae@K]EIUMWAkDHWFIFMTEZ@ZJXPVJFTFV?hDCF@BFCF_@DEFEAo@DGC?EBGFAf@?DFCFC@EEDSDA@BAFCAAEBER?TIHIJ]De@Ea@K[SOSCaEDUHGHMXC\?LJZPXTNVBn@@fBGf@@HB@FEFIBOCSDk@BUAEA?CBEn@AVJBCCCOACGLATBTIPWJa@?e@Mo@GIIGUE{DFWDSNIXCN@\J\\`@JBTBzDCB@DFAF]HSCo@BECDERE\@?C\CJEJKL]De@?SI_@GMGGUImC?y@DUHIHMVCL@\FZ\b@TLVBtDGFBAFKB]AQDQACI\IDB\CTQFOFc@?e@I_@QSICWCyDHWHOVELC\F\DL\`@JDVDzDEFB@DEF_@BABBD?C@@WEoAF_@EFEXA|@JPAAENB@K@BCAB??@@C?DDCCBE@?BIEAGBCNAAHi@FEC?CBEx@EPKHIHUF_@?[G]K[OGEOEACCDCLBHDE@?CNFHH@JMEA?@DEKBABBGA@GC?JJA@GGAC@AADA?EGBAJD?HUMkEFWDKDOVG\?\BLNZTRHDz@F|CCJIP_@B]I{@Og@OQLFNPGOG@?BABCGECeDFq@FKDSPMVC\@NJZRXTJn@DvCCVINQFq@AWEYOg@ACABCCAGCJCCGAs@FcCBYDULILI\?N@NJ\RXJFVD`@@bAAx@Bh@CFEL]Hm@K_AEIKECKC?ECaCDeAF[FIFOXC\@NBNN\HJTLJ@zD@ZIPm@Bc@E_@M]OQm@DyCBYBWNGJGLE\D`@FLTZHFVFX@zBAz@ED??FCDOFG?EBQCH?AFCAI@CBACBGH?BBACsFr@@HBBX@pAGlAFt@Ar@GxCDl@Cd@@ZE\BZAHDRTPHVDdABl@Gj@@t@Gn@?`@Bj@A\Bv@@LNBNBp@Cp@?|@CpABfCCtA@z@AtFBrEC`K@nACzBBd@AdCBbB?lDAHGLSFq@D]CaA?i@Gu@Aw@?e@F{@CiAAaDH{A@[AqABsACwB@KEEEE[C_BBmCE{A@_BCY@iCGyM@mBEoEDqAC_A@mACgBBo@A_ABiA?i@CqAEOGAAYOYAOLg@HK@ABFPEt@EpBCP@BC]Hi@B,2,,,,
62,2,Afternoon Run,2900.0,788,788,12.7,Run,Run,,7192526907,2022-04-27T21:20:06Z,2022-04-27T15:20:06Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,5,0,False,False,False,False,everyone,False,g6848836,"[46.84723257087171, -113.99689667858183]","[46.84718848206103, -113.99690221063793]",3.68,5.23,80.6,True,138.8,145.0,False,True,985.3,972.2,7659271990.0,7659271990,garmin_push_8881115618,False,0,0,False,3.0,56603883,1,a7192526907,ez||Gr_xvT@j@@DHBjAEvA@tAA\CbADdACX?ZEj@Jd@Ej@?TB|@@t@GD?@BFb@FNBFHBTOZA`@BlAGlC?\CJDBFJ|@B~BCnB@jACf@FnJC|@@|DC`EBvAAvFD|ACbBApGARGNEDSD[@WAcADs@Cy@@wACs@?}@Ju@EeDF_AAmADqAC}BHKAMGMQI]Ew@KmEAyFBo@NWGICoB?qDEcDBuBAkFG{NCwAC_@QWMg@?g@HM,2,,,,
63,2,Afternoon Run,12882.0,3532,5336,75.0,Run,Run,,7192526444,2022-04-26T21:07:22Z,2022-04-26T15:07:22Z,(GMT-07:00) America/Denver,-21600.0,,,United States,1,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84987370856106, -113.98811236023903]","[46.84977832250297, -113.9881622325629]",3.647,4.736,79.5,True,159.3,186.0,False,True,1042.3,976.6,7659271469.0,7659271469,garmin_push_8881115162,False,0,0,False,72.0,56603883,1,a7192526444,kz}|G|avvTs@?MBm@@q@?y@KY@w@Uq@IcA@iDG}AG}@Jo@?u@Fk@EgCDk@FqA?QKYG{@FoAMuABy@G[@EAc@a@Sg@o@cAKc@MmAW]MES?u@FOFMAQSQ_@k@c@m@o@Qi@CGIEg@@WAcBLi@?kBkAgBFgAGe@@mCKeBHc@IiAa@kAWeFcBg@Go@YUOIKi@Ie@QyAy@iAmAMGa@Ga@DMAEEGOAaAC[]y@MEi@De@IIHm@hASVQHKCMOUe@_@q@[u@y@qA}AsCwAwBUg@[a@g@aAsBgDw@_B]iAu@aBeA_Bo@oA]e@Yk@wAqBWk@w@kAm@qAYs@?Qp@eBZm@BOAEcCwDOQWIg@]QGU@kCHo@?aAFk@CuADe@Co@K_ETqBKe@Bk@CoABeHGcBMQKKYKq@IuBGKEAw@Cc@DcEBoAKuBCeCFk@ZOZONYBm@f@w@^a@^ODa@VWHc@MMSM@UM[E_@Ja@VoACs@JKEOSIAc@T_@F]Ki@Fg@?UIQUIq@EiAAiDEqBBeBAkCBeAAqA@eAIcCw@Jq@CyBLg@?m@IcBBe@JmAIo@Fe@?]EaCE_CFCCDG~@@h@D`B?|@F`A?f@EpA?`BIvAHp@E`B@hCJHVBl@?xGGjE?nAF|ACrFBLDDfAF\Rd@CTQNSB?RPPFt@If@JTEj@U\E\HVALRVNTAb@YVGj@e@z@Yn@_@ZAXo@\SJEnAIp@@xAGdA@h@DrCI|@@jBCVFBDCbDHLPNXJr@F~BAzCHbETxEK`B?hADt@IbAAb@ElADz@AhADf@AL@nAh@p@j@VZtAtBTd@hAdBx@~A`@l@jApBdArAnAtBN`@t@pATj@v@hAtA~B\d@Tb@`AxALZjAbBj@bAFTZ\l@lAv@bAR\lA~BD^?TKb@AL@FHDr@HLHX\DNBT@`ABPPHr@CZLvAhAdB|@JN?LB@|@H`Af@j@Fx@Zb@T~@XvCl@jBv@~AHp@Gv@?^Ft@@~@Q\ARDb@VZHtBA|AP~ACD@N`@LNZTb@j@VRtAHf@HJFTj@Np@Dh@N^bA~Ab@`@RFd@@lCMp@D|@Af@JtAElBTpER~BCLCr@F|AEdDApCDvAEt@FfAI`CJvC@b@IzBEhBBLD?BC@gA@GBGN,2,,,,
64,2,Afternoon Run,6889.1,2178,2727,35.2,Run,Run,,7192524282,2022-04-25T21:53:07Z,2022-04-25T15:53:07Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,5,0,False,False,False,False,everyone,False,g6848836,"[46.84588400647044, -113.99672862142324]","[46.84721362777054, -113.9969637338072]",3.163,9.774,79.6,True,155.4,186.0,False,True,985.2,972.2,7659269183.0,7659269183,garmin_push_8881113152,False,0,0,False,35.0,56603883,1,a7192524282,wq||Gp~wvTH]TRAQDQ@UD]c@s@KMWOQRQEWDMAKBUAQ?G@Y?EBk@FIDGLCTAt@J\V\RF|@GpAB\LF??MGGTCRML]De@ASI_@QQKEYCg@?qCHOHMTGX?\F\HPPRNFr@Ab@BfAAh@GTSFODi@Eg@EQIKWO[AiDDQDOJMZAXBVHZT\NJv@F|@?b@DLK`@@VMHIFk@?g@Ga@USKG[C{DBIBS^EXAPHh@LTTRb@HrAEx@@?E\ETSFODi@?UKc@SUYGuAAaBDQBIF@G`@Uj@E\@@@AB[FM@CCCBIAIBSRQ^Cb@Db@FPHLTN~@DfCCNEHIJ[B[C]G_@OWWQOCwBFUASDS@KBQRGNI^@d@FRV\VNf@BdBIj@ANAJEPe@B[A_@C[GUQUIEa@?k@FaBB]DMFSXI`@APF^HRJLXLZBtBCj@?LAJILUFq@C]I[OWOI_@As@FqA@_@DWLKLM\APFd@FPJNJHJDh@@`DGNIHMHYBYA[Ka@IOQMKCqAHs@C_@GY@YPINKd@?P@PN`@VVJDnBDfBCAHIBI@MLAEDAABCAFC?BEECD@?AEwF|@UFy@Fe@@KAUQM?CJHDT?^CP@dACr@@`AGnC?d@Az@?d@BXDz@@fBIbAFh@^\Ff@?`@DjCCbE@HBFHDh@ApDCjAFtMA~@BtBCbBDpBGrACdDBrEC`IBbAAVELE@m@Bu@EcB?aDFc@Dm@G_A?qEFe@Ak@B{CEy@@e@EMIIe@CkD?u@Ba@E{C?kD@k@EgFBc@CqADcDGkFDcECeHCcCEQIACCWm@@OHQBO,2,,,,
