,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,average_temp
49,2,Evening Run,11272.1,3785,3874,388.1,Run,Run,,3834868434,2020-07-27T00:10:50Z,2020-07-26T18:10:50Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,1,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849829, -113.988269]","[46.849715, -113.98822]",2.978,4.7,78.2,True,154.5,177.0,False,True,1312.3,975.7,4102162575.0,4102162575,garmin_push_5303003424,False,0,0,False,55.0,56603883,1,a3834868434,{i}|G`bvvThB[n@@LFRZP`@DxHIlADb@@dBIbE@|BFbAD|BC`E@hACp@DlB?nBDVXTJRPFdEYJELULG`BLvBIb@F~@n@t@t@HBbAEXc@VMvDKTJf@p@hB`@r@I~ARh@M|@a@ZPVo@fA}DfAkCtBkDtDeErAcA~@[jBgA~@m@JOPGlByAxAw@xAgAj@WfA{@dAe@tBoAVIp@i@~D{Bd@[b@e@b@_At@yCv@eCV_B\cA^s@bAiDP}@h@{Ap@mDdC_Jx@cEVs@\o@NAZNJNL?FIHo@HHFNN@ABFBCNWXQh@AFDZCt@D^Li@X_@JCK^?NRECT@TE^BnA?r@Sp@Ej@FJHB\QFB?LKhASRHFBJJDTGpA}@R[FUNEn@s@TH^O`@_@R[J_@J@EpAVGd@o@ZWN[z@o@d@u@TWVaAR_@nAyAHWNiBEeAO{@@a@EAL^Zf@LBHK@e@LmAZ{A@OHWVUNBLJ~@fA\E^Qv@Kd@FPN`@D`@?VGUp@j@MNHTEr@FDDgA|Az@L^RPEZJJNn@d@L@^JSXc@^[d@AFN?BJk@jAANDVK^?XDF\DLGQ\a@`@Kv@GHBHGXOf@N|@En@D\ATF\Ep@F`AG\AlAYjAWb@u@`AGEMiAq@EgBFmDf@uAr@EGXm@b@iBGAYd@q@n@WJEG^e@Na@T_@F[c@n@g@Zo@LyB?GEBKRQhAo@l@k@JuA@i@Hy@IHI`@W`@c@h@QDGCJu@Ag@Fa@?m@Fw@PiATc@@Ky@v@]l@yA|AgAh@IELa@d@{@Z}@TiALkAJY{@lA_@TkAdASZ]PMTEEFk@@a@Od@e@j@YNa@Ew@j@m@~@a@T[ZQHWECIJGHSBw@AIKCe@\G?CGD_@FQJi@DcAAWGMEi@@QPaAGDEEF]AMc@j@Mh@AE?{@H_ABMPUAO_@_@EWAf@CDCIMAEIMGWCKDo@vA}AdHs@nBWtAc@~A[fBq@vA]hAyCnLwApESz@cArBYXiAl@kAv@oB`AOGEWFkA?u@H}@M[L[KSLUM_@Pi@M[OGa@BeCo@i@CeD_A_@?i@Nm@\sAfAi@LiIDyDIiCJqH?uBM}A@wCNqFO_FNiB\_@@iH?}DM]D,2,,,,
50,2,Lunch Run,16141.0,4447,4504,83.5,Run,Run,,3834894545,2020-07-26T18:07:31Z,2020-07-26T12:07:31Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.84987, -113.988095]","[46.849741, -113.987724]",3.63,4.6,78.2,True,154.1,174.0,False,True,991.8,976.0,4102191548.0,4102191548,garmin_push_5303026688,False,0,0,False,61.0,56603883,1,a3834894545,_k}|Gp`vvTGGeBN}FAe@DsEQuAAmC?qCPmEAk@Qm@Cs@H}@AOWMgCBsAI{A@eEQ{@I{AEYe@qA[o@}@o@kEiBeBe@_Bo@wCm@_AL}@bAQHkAEk@g@[KSaAI}@GQOMGOIiBw@oEa@aBSoBSiACi@D_AEo@D_Cd@wBp@uBrA}EbA_EfA}DNqALk@HaAPu@N_BXoDH{CC{FE{BKqA@qCO}H?qBIcBBoCSqFEoGKqGAgDKwEK_CAeAi@yEeAiHQwBQgA[}Cm@}DK{AKsCMqHMoC?gAY_DU_BI}@Qs@Gi@k@aCWk@Ka@y@uBiAsBuDwHy@qCsAaD{@oCo@qA{@qCSi@oF}HeCoEeCkDi@oAkCaIW[e@QKIy@}BWYQAKJHzAMxAQXMEg@i@[QsASoAc@gBCeAMoE[}HHyANiFnCaA^c@Vo@DgAVc@XKEQ]WoAQSsB|@g@L[EWUSc@g@iBe@_Cg@iA_@wAIg@J]@i@_@m@c@?Y_@E?c@d@BTELk@|@A\J~@@tCOpAUh@U@sEs@YSS_@o@k@y@oAWSa@MQNZOl@RrA|Ax@v@nAl@lC^V?JYLgA@gDE{@Be@JWZUXu@ZURXNDZEVVJT@RIv@BN~AhEXdB`AnCNJVBfAq@jA]RJBX`@vAHLJB\SbCc@~@y@hAo@fEqB~Gg@nAHhARbBHjA?vB^^@t@XtAVn@Z`@`@THLKDMJ}AIiAHWRCTRtAhCf@XJL`@xAZp@~A|El@xAz@dB`B~Bb@`AlA|AnAxBnCrDv@fBDP`@r@f@vAb@t@L^Df@Nn@\r@x@`CNj@Xd@fBbEfBlC|AlDr@nBPrATn@LlAl@dDJdBBpCNtFHjAJjFRjBBx@XxBDp@P`BXhAHr@Bv@`@vCbAvGE^JdB?z@R|ALvD?vBLfAC~@LhH?zCDz@ArBRdF@hAFfA@rCJvBFzEC~BFtGIrDKrCSjBq@pDEj@S|@?RIZa@fAKr@Un@GZF^GZ@^sAlEi@pBKl@u@xBe@fBGt@A`BFhDD`@VrAl@vBXlBl@nCBdBFNTPNZ@PAfA~@b@x@Hb@Kh@u@PKhAGx@LvFpA~@\xCxA~AfA|@tANb@DRFjBTr@I~N@LBD|@?XJ`@@lBIt@B|EGtDBnBJ`EGhAN|CCdBJhAG`@BPT@\,2,,,,
51,2,Afternoon Run,5190.2,1335,1355,12.7,Run,Run,,3834889744,2020-07-24T19:24:59Z,2020-07-24T13:24:59Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849791, -113.987353]","[46.849911, -113.986835]",3.888,7.0,79.5,True,159.8,186.0,False,True,984.1,974.9,4102186479.0,4102186479,garmin_push_5303022858,False,0,0,False,27.0,56603883,1,a3834889744,_j}|GbavvTN_@I@IGs@ZKCE@AF_@D_@Co@Hq@@m@DQ?ME{@DqBAmAHw@Oe@?a@Go@?UE_DLSC_BAq@BMBkBBcAGa@?a@AkBAKIKCs@?eABqAPYIO?SFQ?EKEAM?YGQ@s@CYBs@@q@C_@KYU_@aAa@e@IMOe@OmBM[_AAeAPOAUc@K]OQQI]_@Kc@IK]EuBJOBe@?]C]EgACMA[KsAMw@Aa@Bc@ES@c@CSC[?MAa@Bq@Ao@KEDGLMnAQj@Cd@@bBDlBE|BBxCAtABtBC`AJrEQwDDiEEkA@SC]?}@@iCBSA}AC]@eCDi@X_BVaAVwAt@mCx@kDLU^a@f@q@^]`@UNM`@y@b@s@TSPCp@Iv@@FCTDDBBHfAbADR@xBDNVF@F?REl@DHDZEnBJFVFp@@L@h@nAV`@JRDZAzCF\JNh@f@Vb@b@LRDdBKJBZp@JnAJf@Rj@~@`Bj@ZTBp@Ed@Gp@E~@Dj@JdCOnBHZAVB\?`AFhABvA?bAHbAEtBAxBFt@GH@JHN@lAIhCA,2,,,,
52,2,Lunch Run,11129.0,3598,3678,388.3,Run,Run,,3834888804,2020-07-24T18:12:16Z,2020-07-24T12:12:16Z,(GMT-07:00) America/Denver,-21600.0,,,United States,2,3,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849754, -113.988121]","[46.849805, -113.988205]",3.093,4.8,78.8,True,157.3,186.0,False,True,1312.5,975.7,4102185192.0,4102185192,garmin_push_5303021726,False,0,0,False,58.0,56603883,1,a3834888804,_j}|GtavvTFYJI~@B|@C\L\f@FVBtAGrBArADj@Cf@FV?hAEf@@b@Eh@A~@DrDHhACvBDhCEh@CpHEr@D\\VVd@j@LdBDv@Af@c@jAJpE@XPRZVl@VNhAEZc@RIzAObBAPB|@r@fAZv@HVLrAFd@K~@c@^LFGTqAZkAXq@Ru@`AgCzBsDbCkCT]lBoA|@YpAq@~@o@j@g@vAaA~EgCn@o@dBy@zAgAn@]t@i@t@_@tA}@`BmAh@q@^{@Ng@nAwFl@eB\wANa@Xc@HUXsAJu@nBqGfBqHn@iDNc@L_Ap@_CVMH@`@VHPJBDEC_@FGl@l@GRONIP@t@DTDjAFDDg@T]B@GX@FVIMx@BZHXCzA[~ABLFHZK@fAIj@LJL@\]XQ~@oAXORY\BZOZWPSXk@B?@HIf@LJ`@MNSPEXg@PObByB`@wA`@i@n@i@P]FmAAc@OcBCoADEB@v@pAHBHCHi@@e@f@_EHUJKPBj@`A`@^b@Fz@I\FVCLJfARTMMd@EDLK`@CNPz@HBFCBUPg@v@`AJb@Vd@FLNXLVXVNL?DFSPg@TYZEHNB@PKXQVK`@HTAp@l@DMZSRS\I`AOh@SV?NNZDh@G`@F^CXBXE^Cn@DZIh@BZAj@QpAc@^g@n@IKGo@EKs@AyGl@_@LY^WLCE?G\}@Lq@Ni@G?W^q@p@QLGADM\e@FYTk@DUa@p@g@\o@NyBJICAGFMdAw@`@UXURY@QEW@}@FcACGGDKb@q@hAc@JRy@A[H{@Aa@LcALw@Zs@gA`Aa@j@_At@MReAl@E?rAeDl@cDMF_@h@mAx@MPQ\gA~@E?@iAGBYn@e@n@MDQGUHi@\IRc@t@eAl@YJUACGJOPmACEi@VGCAEFe@Na@Du@?YEc@GYEi@?QF[?GGFAMDk@[f@Mb@Ik@?aBBORWBWSSS]AHDj@EDk@W[FQRIZcAvEwAhFcAlEw@dCa@|AWlAu@tCi@dCOb@_@h@iB|Gg@bAc@f@aDxBgB|@M?MGGWBkCH{@K_@JYIWJUMWBKLYAKQSa@BgBe@}BYaAa@g@Ms@Fq@R_BlAc@TwCRoCAuAKeCCkDJiBIiFBaDKeDPw@IkBBcAIeCNmAEcAPiAFuBM_AJ_C?q@UW?kBJOJGL,2,,,,
53,2,Afternoon Run,4196.9,1206,1208,33.1,Run,Run,,3834879325,2020-07-23T20:29:56Z,2020-07-23T14:29:56Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849771, -113.988018]","[46.849695, -113.98764]",3.48,4.2,79.1,True,166.0,185.0,False,True,1004.4,975.8,4102174907.0,4102174907,garmin_push_5303013337,False,0,0,False,32.0,56603883,1,a3834879325,qi}|GnbvvT?_@BMDIHCn@@VBb@?TFJNEfBBXDtCA`AFrAErEBZNXBN@tCFlBC~B@jCC~@DhDArDDhB@|CF`@L^JVDDJBx@C^@d@RdBC|@FvAAdAJXCz@?hAIf@?lBBv@EbCF`@CtA?v@CxA@rAGZ@DAFKFoBJy@Ps@z@wCj@yAb@uALSfA{BvAwBAJGNaCxDkBbFq@fC_@dBIhACdAEPGBMB}BGe@DiBEu@?a@DeACq@@q@Es@@cAFe@CoA?y@DgBE_BB}AEaABSAYMYCa@@g@AMEKKQ[Si@CQBsACaUBcA?yBEaAHaGDc@FuACg@EOEw@Ia@?{GGa@Os@CECAg@Cc@Be@Ak@BIDAFHFH\,2,,,,
54,2,Afternoon Run,8852.7,1947,1947,16.8,Run,Run,,3834878225,2020-07-23T19:53:15Z,2020-07-23T13:53:15Z,(GMT-07:00) America/Denver,-21600.0,,,United States,8,0,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849955, -113.986747]","[46.849873, -113.98693]",4.547,6.3,82.5,True,185.4,195.0,False,True,984.1,970.6,4102173552.0,4102173552,garmin_push_5303012203,False,3,0,False,108.0,56603883,1,a3834878225,ek}|Gd`vvTkBB[FmADa@DiC?oAHwBB_BEs@@c@Aw@@gACuC@eCIcFD{ACoCHQAWKOCq@@sAIa@By@Cy@@[IOKIIs@yAWw@Gc@EaAGc@EGQA[BgAPQ?OCSW[{@e@MMIOQIYIISCs@?q@Fc@@mBAmAOmDOQ?eAIQCaA@YAcAIc@KM@EDGv@WdAEb@AvAFxAIfED|EAzCRfJAhFCrABbCIhEWfDq@rD{@rCiAtCI^_@dC_@xAg@|BsAlES`@c@l@k@l@OTa@r@eAhA]`@S\[`AS\OfAGPk@v@HZITId@E~AW~DCJk@z@EVCnB@jBNbCPpA@lBH|A?fCBz@AhEF~BItC@nFOr@EjAAzEGyD?c@HmBLi@Fa@?{AIsBBqAHy@?a@GsCGeAAqAKgAEKB{AIgAIm@E{E@qAFmBAqBJm@Vg@J]DaATkALyBLk@FQp@gADe@DIDe@Vk@h@qBXa@j@k@f@{@nAuAR]n@}@`@y@f@qCN_@Py@Xs@l@kDl@aBLe@\cB~@aDFaATeALaAHyA?cAJsBF{@CqAIuA?qAEaAFsC?u@ImAIaDFkFEa@EcCFuBAkE@m@Ho@\sAJi@FQJMH@b@PvBTn@Ad@DZAf@FVEP?V@n@Lt@Bt@EbDLd@Cp@Fd@d@x@j@Zh@FBHLXTD@bAI\@LB`@f@LtAJ`@v@hB\d@LH^JbABNG`B?X?VGZ@PCVDX?NEh@CFDXDj@?`@Cd@Jd@AvAPX?VB`@?pCFpD?x@HV@t@G~@L|BGt@Ml@@,2,,,,
55,2,Afternoon Run,4704.2,1323,1323,98.0,Run,Run,,3834864882,2020-07-23T19:26:11Z,2020-07-23T13:26:11Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849806, -113.98823]","[46.849728, -113.988092]",3.556,4.7,78.6,True,156.5,186.0,False,True,1073.9,975.7,4102158670.0,4102158670,garmin_push_5303000417,False,0,0,False,20.0,56603883,1,a3834864882,cj}|GtavvTFMb@Gh@Cl@@VCJ@JFXx@BPDzBAp@J`C@FNPJD\DDLAdA@f@Ab@Dl@@f@Cb@Bt@ELUBSJa@d@EL@xADh@?`BDbA?xBC^BjACf@@|AC|CDZTPNZHHjCIx@?^_@JCbAD^Ar@BzA?t@d@\b@N^BDVF|@Aj@i@JGTEtCOXBt@n@ZBn@Rb@Br@@XHl@JjAOj@a@D?PJHAFINe@\yAj@qB`AyBpA_CbB{BNMT[t@s@rByAxAs@`BiAlAaARI`Aq@nEcC~BaBZUPSd@O`Am@^_@Fc@B]CeC@YM]N[IGCGLO@GKQ@KLa@KUIG[??EIEkA[qAMs@Qg@Ok@YSIg@Bg@PwAv@g@`@g@RmBNmE@g@E{@BgBIgAFs@@_AAe@Ae@B{@Aw@BSCeABSC{@?i@GkA@aAFMAoADsBEYCi@?IEc@?qCJcBDM@WLwAJuAIw@?uACgADsAE}ABOBIL,2,,,,
56,2,Lunch Run,11297.5,4035,4091,388.5,Run,Run,,3834885562,2020-07-22T17:27:29Z,2020-07-22T11:27:29Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,1,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849776, -113.988159]","[46.849755, -113.988017]",2.8,5.1,78.3,True,159.0,185.0,False,True,1312.5,975.7,4102181631.0,4102181631,garmin_push_5303018756,False,0,0,False,71.0,56603883,1,a3834885562,_j}|GxavvT?a@TK`BKv@FNJPx@Dr@GrAEfDBLTRl@PHb@JpB?dDC`@CFa@Tw@TET?\L~ABn@AdCA\H~D?`CHdCFjAXVHVDBl@GpCBd@_@HApBHLGp@A~A?RDNNLTNt@VJfA?R]ZOhEYPBVZbAj@`ABx@PpBJb@Ob@a@H?XJd@iBr@{BlA{CT]Zs@nAeBvByBnCuB`Bw@pBkA^_@n@_@v@s@hFwC`CwALOfC}AXIt@e@dA}@hC_BXYb@qAXm@f@{Br@yBRs@Js@ZeANYPOJQzAmGl@mBj@yBl@qDRw@b@kAHg@^oAl@sCZaA^EJLLDPRLHAk@DCTZ\TELMDEHAn@In@Cx@DBJa@JGJ[HEIHAJDDFCCf@Ht@@jAAXGV?d@GPAh@TRH[FABDUbAW`@PTP@pAm@PYROLYTM\a@VDTKXWTWVo@LB?~@DBZWT]TORYv@k@dAkAb@uAnA}AJWFkAIiBQ{A@YBELLh@~@JDJQTyCV}AR]P@HF`@~@^`@pBCdARbADPE@BY\TE\BRH~@@BFw@|@GPz@L^TPAXHFNVLJNZJ\TONi@Vc@`@ADRB@JGRU\O\DXCj@BJh@PNCs@fAI|@c@hAARJr@Gn@HXARBZCl@@^DZQdA?^GXAXKv@YRa@p@MHEQG}@k@EqEZo@N[@c@Pc@`@QD?IZm@b@kBAGI@[b@q@l@]J`@e@Pm@T_@DWc@r@_@Xc@NwCDAIJM~A{@j@g@DSJkDCEKDQj@q@~@QJECN}@@g@DS?w@Fk@PeAZq@AEaAz@c@l@a@Tu@|@_Al@ECPi@f@_AVw@ReAFs@Lk@{ExEGLEGDu@EWk@`AYTUNYIEHa@X[p@UXe@\c@d@SJKAKQTY?yAEEc@f@MEAKR}@Dg@@{@Gs@Dy@Ha@KBCEHo@[XUx@EHEAGeABu@Da@T[@QQKSe@Eb@CEK@YWQ?YXe@pCeBbHQ`A]fASjAKPUbAi@vAMj@Sl@YrAQVK^q@vAoD|Nc@`Am@p@wAp@cBbAiA~@MCGMAQ@u@E{BJ_@M[PWOQNQO[Re@MYg@GqBo@kBYoAm@WEgAJ_AX}AjAa@LiCJeJGiDLaOQcBP{CGeAI_BLgF@iAZU@w@Ew@AqE@aAMmAH}@A,2,,,,
57,2,Morning Run,16088.9,4203,4590,83.7,Run,Run,,3797966803,2020-07-21T16:59:13Z,2020-07-21T10:59:13Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,5,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849792, -113.988218]","[46.84973, -113.987257]",3.828,5.2,78.5,True,164.4,185.0,False,True,991.8,976.0,4059702836.0,4059702836,garmin_push_5272853620,False,0,0,False,100.0,56603883,1,a3797966803,yi}|GbbvvTGWKGsAJoCFuCCsCLeCUuJAuBKuDDUMaAEIKAq@NyDA_AJiB@mCQi@g@q@C_AGWeAaBq@e@sAe@i@]oBm@wFoA_A]oB?q@v@a@B}@I_Ak@CIOeAEu@Yi@EiBUoASmBa@{AK}@KmA@}BHoAG_DD[v@uCp@yBh@kA~@oC`@wB^kBf@iBPiARu@TqARmCPiADwA?kBFqA@}DKeB@q@SeF@g@MkEDsBMgC?wCKgDC}DQkBAyEEoA?_DQ{Fe@eGs@eFIYyA_Mm@iEQuCQsKGs@?o@WmGKcA]sBQaC]u@UgA_@u@WaAm@kBiAqBi@uA{@mAmAcC_@oAk@iC_AuCsAeCAOs@yAGW}BwCUe@_AkAkIqNqAmD_C_Hm@UUU}@{BSYW@ORHpAGf@GRDF?NQXSGQ]k@WuAI}Ai@}@AaASeBGmBY{CCgG`@oFhCyA`A}ANi@La@ZKEKUe@cB_D|@Q?YSu@iBSy@U_BsA_EASFgAEKWWg@DY]KBWROh@o@x@EZH|@@nDWvAORqCc@{@[m@q@u@q@y@eAq@i@n@ZdAtAt@x@XNx@VjAH~ATRu@Bk@ByCAgBJY\Uh@oALC\`@`@ATf@Fh@Kl@Hf@f@~A`@dAr@vCh@xATRXDpBy@r@KNTf@lBPHTSv@]pAOhDyBvCkAtG_@~A?nDb@xBTdBLrAf@pAXb@T`@^PDLK@_AL{@GaABSJSR@n@n@z@xBj@VR\zB`HXlBf@nA\\Tj@j@h@j@~@^n@jA`Cx@fA|AjB^`@j@bAx@z@Pb@f@l@Zt@^d@p@nCfAtCTv@h@bAX|@l@z@x@zCn@lAT~@^r@pArDZl@`@lAAp@Db@j@fCLvDTtBRz@Hn@LxDFxDClADbB^nDl@zBJt@@n@TbBbAdFB~@d@dDHjBA`@Jv@Cd@d@xFCrAUhBCfCHdFFp@DnCElARjH?`EHhCCp@N`G?vDLxA@zDIxB]hEObDUdB[pAGr@Y~Aq@`CcA~Bu@zC{@dCw@`DKn@Cx@?zBEvBn@xB`@bA?TX`Bl@nCFpBVb@PlA@ZJPr@\fAHNE|@y@tAAxDfA~@PxDtAjCxAf@b@z@jATh@DZQlCA|EJj@FfAR~@BdBDP`@HtDVlBA\LhADlG?xEF,2,,,,
58,2,Lunch Run,16100.0,4423,4516,83.2,Run,Run,,3792996684,2020-07-20T18:59:30Z,2020-07-20T12:59:30Z,(GMT-07:00) America/Denver,-21600.0,,,United States,0,8,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849805, -113.988156]","[46.849756, -113.988455]",3.64,7.3,77.8,True,174.2,179.0,False,True,991.8,976.0,4054177697.0,4054177697,garmin_push_5267827017,False,0,0,False,146.0,56603883,1,a3792996684,mz}|GvavvTsAGw@Q_ACwBNsB?WE}F@m@QyC?EMEo@Bq@AaBIsA?e@Mo@M[COAiBEqA@_BOs@eAcBk@c@kD_BcAUa@Ci@K{CaA{@OeBEWLYv@KFkAKkAq@ESAs@Qy@]a@GQAW?iAe@mCUs@UqASg@S{AGu@HuBEiDFg@~A}Fb@oBn@gB`CuJr@{EPoC`@cE@qDCcCGmBDeAGiA@_CGcBA_DIcC@wAOyD?{AMkFB{@OyG@qAGcE@gB[sF?aBQcAk@{EOu@IoAy@eFWmCc@cCKsAQcAIoAEgBBqAMqBBcAImCGy@?wAIqACaAQcBm@uC]{@Gc@a@cAGk@Ka@_AwBoAaCg@}@s@gBk@cAsAoDmAqCe@kBcAoC[eAYa@_@}@uC{DkBiDa@g@kAkBiA{AaAcBgBgFkAmCYeAs@c@o@yASs@OQSAELHnAKzASVKDg@g@YMgBY}@_@gBCu@Og@FeACu@MaCMiBCc@HkDL{GvC_Ap@aAJaAXc@\QQi@wBGI_ATkBv@UCSQYk@[}@[qAMiAu@aCc@iAC[@m@Yw@]AWQYNEDAZG\KNMFMTC`@JdA@zCEf@Ov@ORW@yCe@qAe@cAkAO_@q@aA^Vb@n@\^AFPFb@d@bAXbCj@\BJMVqADuCGwA@a@HSZSRw@LWX?^\NKf@lA?`AZz@TfAd@fAr@`D`@dATPVDzCy@LDFLh@`BRHVYr@UrAMlCiBpDeBd@KtF_@lBDhCf@fBCjARz@?rAf@pBn@d@f@VBL]HgA@i@G]@YFQL@LLv@tB\f@h@XHJpA~C|A|EpAjCbA`B|ArBpAzB~@hAzAzBn@dALb@f@p@Z|@j@r@\hAVf@`@`BRf@fAtDr@vBb@`Av@nAxAnCn@zAhAtBp@nCPd@ZzA`@fC\pFBzAF~@@rCJpAP|I~@pG@f@VhBN~AZtBJ`@XnC`@jCJxB\`C?jGHpDJfRPbDLxHFrAPxOHbDE~HS`CQtA@z@ObAB^EFEXGLCh@OpAWdAAR]fBeAzDe@xBITCh@s@dDu@b@K`@[rCEvDLjBVbBdAlFHr@LnBf@t@FNBf@x@Zf@Ff@AJMLk@b@g@rAAvBl@n@DbAZdJtDd@^f@`Az@`AH`@IrHHhCG`E@h@BFn@FrBEp@JtBFr@PvDGfEN|DW,2,,,,
59,2,Morning Run,16101.0,4101,4174,80.4,Run,Run,,3776652624,2020-07-17T16:58:57Z,2020-07-17T10:58:57Z,(GMT-07:00) America/Denver,-21600.0,,,United States,2,7,0,1,0,False,False,False,False,everyone,False,g6387344,"[46.849903, -113.988177]","[46.849716, -113.988179]",3.926,5.3,78.9,True,166.6,187.0,False,True,992.4,976.0,4035830695.0,4035830695,garmin_push_5251418016,False,2,0,False,109.0,56603883,1,a3776652624,gj}|GnavvT?OEGw@AiD@kAPsCFaEGcAO_FC{DLeC?sAWoBFE_@FwACiDLoD?iBGo@As@[aAiBgCoBq@q@]cAYqAQs@]aB[}Bo@}BHONQ`@g@J}@Eq@]QSUcCWe@CwBk@iCUqBOc@QgAI{BB_AP}A@aBCu@|BqK`@_BxA{Ej@oCLiAT{@Be@Lw@ReDTaBBw@?uCNmH?gEK}BF_CMkCBo@IcABcCGsEKeBS{G?}COyFBaDMqDKyA@e@U_BUq@My@Y}D[{Cw@{DM{Bo@eEKeDI_AB{@EyBBy@I_D]gEUsAMyA]aBU}AMq@Uk@Y{Ai@uAkAcBq@sA{@mAeAwBoAgESgAcBwFs@}@]{@mAoBsEiGaGwJg@cAi@qBs@yBGa@w@{BWg@m@OYUcAgCWGORJv@KfABb@EPMH{AaA}AOe@[[KwFSwB[uCCgG^eEjBwBnAcC^i@^ICMWa@yAIGi@FsBt@]Ke@u@Qe@[gAc@wBmAeDEa@Jm@@[MUyBmBcA}A_A{@i@kAa@oAg@eDW{DGwCLsB?bCPnDXzDd@pBVv@l@dAhAlAp@pAnAbBx@x@D`@Mv@@PxA|DX|AVv@l@zAPNVB|Am@v@KPPd@rBHLJ@t@i@lBQfCgBnDiBpBQbDIdB@hF\`ARtA@zDnAl@h@ZFJOL{@Rw@?uAJSZFPZn@lBNRh@RR~@r@nBh@jAbA~AxAvD~AjB|BfEj@v@Xp@r@|@p@hA?Lt@x@\n@f@xATTv@bDJh@\d@d@hA^f@l@`BT~@fCvEP~@r@nANf@NRL^`C~CLp@JRCNBJf@x@ENHrBVtAT~CCT?bAJxBC|CF|@Ax@HxC@nBf@zBPbBJrBTpAFdANh@HdARx@@nA^vC@~@v@hFN`B?h@VbBGrDNjB@bCIfF@jDKtADh@?|@BpARnCJt@B|BLjAFtAGp@?hAD|@GPMlAFfAGz@LfFQjFc@lBO~CcA`G?Tc@dBWfBi@`BWlBq@dCGb@YlAc@hA]nBC\F`DAdAHv@\v@Pt@^v@?|Ap@pDOlB@TXf@Ft@LVD^t@j@lA?LIRc@n@]bBBfFdBbAPfA\pD`Bn@l@hAfBJ\?pEItDLvA@lDJp@PRxB@xAJjDGfBFdBI`GLdAQxGFtDQd@LNV,2,,,,
