,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
47,2,Afternoon Run,3220.4,992,1067,45.6,Run,Run,,4838830463,2021-02-23T22:51:32Z,2021-02-23T15:51:32Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,2,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.847573, -113.997325]","[46.846809, -113.996894]",3.246,4.9,76.2,True,135.5,145.0,False,True,1023.1,976.5,5162019917,5162019917,garmin_push_6323232041,False,0,0,False,3.0,56603883,1,a4838830463,i|||GhbxvT`@IHGFBFIHARBt@EJBJCD@LAN@vBGp@?xB?PBp@?r@C\BLApCAd@BzAGf@Dj@?~AOl@AFKBkBFm@Nu@fAoDl@sAXw@LSRc@^m@l@kAj@}@Xa@l@q@pAqAbBsA`@SPG`@Qh@a@`@U`Ao@XY^MVOv@o@jC{AbAq@`@U_I|FYJYXsAr@_At@qAn@cAx@{@v@OHw@t@[`@sAtBoAzBs@bBw@xBc@`BWrAKvAA`AGNMB_A?kBLiEEYGaA@_ACqABo@Gq@@o@DkBDaCCoAFoB@a@EU]OIEKC??EDFPALBJRLDTBlA?FC?CMc@QCCOG?AHB?CD@CF?AC?BBABBNIV@JETBl@?,2,,,
48,2,Afternoon Run,12333.1,3419,3541,112.7,Run,Run,,4833372269,2021-02-22T23:06:03Z,2021-02-22T16:06:03Z,(GMT-07:00) America/Denver,-25200.0,,,United States,1,3,0,6,0,False,False,False,False,everyone,False,g6848836,"[46.863572, -113.984188]","[46.863573, -113.984006]",3.607,4.9,79.4,True,153.9,174.0,False,True,1073.1,976.7,5156358477,5156358477,garmin_push_6317751669,False,0,0,False,48.0,56603883,1,a4833372269,i``}GdpuvTgBHiALaA?u@EwBDOMw@Ck@QY[QI{D_Ay@ScAa@g@AMEgAq@HFABAU[AsCsAc@[m@s@m@K_@JKAKMESAiAEQQ_@_@Y]EYOQBNUH_@AWK_@o@w@c@w@mAeBM[u@eAi@eAgAeBICKMa@_Ay@oAyAoCYq@wBmDw@uA{@mAg@_AcAaBy@eAmBoDs@yA}@qAq@iA[a@mAu@{FQwALqBGkDLcAGmABa@Ck@JU@qBGsABkAHmEGQGGMQqAAoAEo@ACOAoDHe@CiADoCCwCFs@DWJ]n@]Dq@Xa@J]V[`@QF]XUHK?[OSWS?_@Q[Hk@Zo@CS@_@LYBICOUECk@T[@c@OiAFKIIOI_@?s@M}C?qDEkCDwAC{BBuBDy@CcA}BJk@HgA@OA{@?oABgALQCy@?o@MqBCaG@mFHcBKqBCcBF_Af@a@?kAp@q@FuC@eFCa@GkBE{ADcBC_@JWXQd@SlAOr@I?o@SiAi@c@Kg@?_@H[^Qj@Bj@AFQDuAHeAEY[_@w@o@Yi@Co@Mq@A}@QCEM_@IIK@EHq@|@GP@TJ^@d@HNNt@Tz@Lz@Jb@D\@j@FT?JS|@Cd@Bz@Jt@L\T\|AtAr@dAXj@b@n@r@t@dAr@nAN|ADx@PpAh@tA|@bA|@|@|@V`@rCxCpA`B^^X`@rApA`AjAxAxA|DbDvA|@pDvCNJf@RjAPbAAp@IdAa@x@o@`BqBf@w@t@aBT[ZW`@Sv@M|@En@Kr@Ud@Wl@Mp@CbAD~FEfAD`ALhAC|ADlACxAKxAAxFLlCCrEFxDGjCLfDAdAGn@BnBEfAL~CBzAZzACPAPKNKFMDe@Am@Bi@Dc@JQtCHbBA`@Kp@a@DFBNDnALbAL\TZPLd@\l@XPNb@t@x@jBX`@|@p@VHn@Gb@Bh@LZAp@H\RZ\Xd@Tr@h@~D`@nBl@jA^l@PPpAj@n@f@RXv@zA^bAd@|@NPn@f@X`@x@v@J?PI\k@ZWdAwBvAgCFOJy@FOXc@ZYLEh@N`@ARFTVTj@BR@r@@RDFLFp@Gh@PpArAxAz@LLCBBDCBAA|@JnAl@b@?~Av@`Bn@~Bl@NHPRR?j@JhCGjAA^Hv@@pAU|@AJBNI,2,,,
49,2,Lunch Run,2949.3,896,907,12.0,Run,Run,,4819714589,2021-02-20T18:55:11Z,2021-02-20T11:55:11Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,5,0,False,False,False,False,everyone,False,g6848836,"[46.847981, -113.997874]","[46.848062, -113.997134]",3.292,4.1,80.7,True,152.7,173.0,False,True,984.4,972.2,5142121471,5142121471,garmin_push_6304288959,False,0,0,False,10.0,56603883,1,a4819714589,{~||GvexvT?FHZEDFH@FCXDLAF@DITDRCFF\HfE?dBC`@@xAAv@@ZCp@@xACh@DtB?pBDnHEjFDtA@|DDd@DFH@`ACd@@^ET@v@EpA?h@ErA@\Bf@EVBh@?lAHhAA`@BpCEtADrB@z@D~@GDKBu@AsA@iDCyCB}BAcCEwABaKC}@DcCEuFDkCKeFCc@EQGCO@c@HK?][QEUAWQkAF_A?m@C]DeAFq@Am@GiB?EEsA@iBFw@Ao@E_DA}AH_@CMKAGK?CA?@,2,,,
50,2,Lunch Run,7258.2,1765,1849,52.1,Run,Run,,4819716955,2021-02-20T18:15:28Z,2021-02-20T11:15:28Z,(GMT-07:00) America/Denver,-25200.0,,,United States,3,5,0,11,0,False,False,False,False,everyone,False,g6848836,"[46.846011, -113.996812]","[46.845978, -113.996849]",4.112,7.4,82.2,True,146.2,167.0,False,True,979.6,975.6,5142123838,5142123838,garmin_push_6304291088,False,1,0,False,11.0,56603883,1,a4819716955,qr||Gb_xvTF@FINCT[AKFq@IW?QOYMAII_@IKHMAaCH[LQPEJGZ@ZFVPTRN\DbBEdA@RITYFW@[C]KYOOQGm@Ge@Bq@A_@DBK?Fk@FSJS`@C\B\PZNTTJR@xAAzAKPKLUFY@[Kg@MSQISA_AB}A?e@DOHMPKb@@\HXLPXPZFh@G^@`AE@@C@\APKNUDMB_@C_@GYOUSKQAqB@s@@SDIBONKVGZ@\HZNRTJR@tDKPINQHe@?YEYQ]OKc@EmCD?B_@@QLIHQf@A\DXLTRPHB`@@rC@RAPKLQHY?m@G[KUOO[CqCJ[BQJORIVCZ@XHTFHPJ`@DDBTKP?\Cr@@LEV@HCRKJU@M?_@E]KWOQQGqCB]@SBQLOVGj@B\JXPNRHlD?^GNMFIHY?]C]IWOQQISGGGI?KHODeAB[Aa@?QJOTOf@B^JZPTRHpC?x@CRMLSF[?]G[MUOMQG{@AsABq@DOJMTGXCZDZHVNNZJN?NEVBh@En@ADC`@?PKNSBMB]C]IYMSSIIA{@?wBDSHYZCJEZD^HXNPPJH@rDKRCNKLSDY@MGg@CKU[IEi@IMFg@DgAB]CYFONOd@AL@ZJZZZTDR@r@ChB?RCHENSHYB]C[IYOQQG_@?mDLGBONOb@CZBXHTVTl@JLG\Gx@?NBLJDC?CXERKPYDMBa@C]I[OQUIU?_BDqAFQHKTIXAZBZJTNPRFfEGPILQDMFg@Ks@MQOIg@IIBUAcBH]ASFIFMTCNC^B\JZZVRDrDCRGNONg@?]E[I[OOGCUCeBBqAD[NGHIZC\BZN`@PNp@Lh@M`ADPDBET?RGNQJ[B]?]Oi@OO_@GuDHI@QNQd@?\Hj@NTPJ|@@|BCRCPIFIHWD[A[IYMSOMQCSAEDM?GB_@Am@Bm@CQBSJMRIZ?N@^JXPRTHt@?rCGHENSHY@O?]C[KWOOICUA_BF_A?]DQJGHIXCZFj@JTPL`@HHCDBf@AFBb@A^BRCFCD@FN@ABB?BACA@,2,,,
51,2,Afternoon Run,6605.8,1881,1881,69.9,Run,Run,,4814589308,2021-02-20T00:13:02Z,2021-02-19T17:13:02Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,8,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849757, -113.988252]","[46.849796, -113.988118]",3.512,4.7,79.3,True,158.1,175.0,False,True,1044.1,976.5,5136792047,5136792047,garmin_push_6299210668,False,0,0,False,37.0,56603883,1,a4814589308,oi}|GtbvvT?Y@GFGl@B`BANFHHLj@D|@@v@CnD@ZAfDFnAGt@?vBE|@@xCEvACxED`B?\D~BAdAB^VLN^FDzDAPIXc@VI~BMnABn@CX@D?HJNd@R~@BDTHZBl@CDAJULKRIv@Gb@?zAMP@PTRLRP~@Zd@DNGJ?FRLD|AF^I\OPOZSB?JHLDFMRcAn@{BN[b@kAP[Tk@T[n@mA|@qAh@o@TM`@c@rAiAl@a@RSnA_@VOj@Wb@]j@[Z_@\Ib@]ZOr@k@RSHCp@_@jAy@h@WtA}@LC|AiAx@c@VW`@GjC}A^WLW|@g@`@a@Vi@Pw@NcATm@^cB\gAFOPMFKNo@l@sBJq@XeATaA@OAAABAHENSpAOp@Mx@_@|Ac@zAMt@Sp@W|Ae@rBWr@W`@g@b@_Af@WPs@XgBlAg@Ve@LqAt@c@Ra@ZkAn@sA|@OPg@T}@h@SPWNm@d@GNGH}@d@SFuAp@eAt@}@ZWLa@^w@j@i@d@q@t@k@v@eAdBi@dAY`@c@~@GZm@dBgAfCUt@Mp@G`ACfBEJE@}CIU@w@Cg@DgACQ@iBEiA@SCi@@MBkCFqACy@?cCJkACs@@i@F[C]Uy@Ei@@KGYs@G[C}A@{@Eu@@w@Cw@@yBC_EB_BAwA@uAA]Dq@EcBB_C?wAHg@?UCkA@[EgJE}@K}@EOIGc@B[LmADCBADAP,2,,,
52,2,Skate Ski,2829.0,2019,2019,0.0,Workout,Workout,,4766497554,2021-02-10T17:33:24Z,2021-02-10T10:33:24Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,5,0,1,0,True,False,False,False,everyone,False,,[],[],1.401,3.3,61.2,True,102.1,137.0,False,True,,,5086959782,5086959782,garmin_push_6251403529,False,0,0,False,4.0,56603883,1,a4766497554,,2,,,
53,2,Morning Run,6462.3,1793,1802,15.3,Run,Run,,4766165821,2021-02-10T16:44:53Z,2021-02-10T09:44:53Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,6,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84977, -113.988289]","[46.849714, -113.987823]",3.604,4.6,79.7,True,137.5,151.0,False,True,984.0,972.6,5086619019,5086619019,garmin_push_6251078534,False,0,0,False,7.0,56603883,1,a4766165821,ez}|GvavvT}CC_@O[EoB?k@BiCEaA@_@Ae@BeDEs@BiAEaADm@CmCLWG[SMCu@@aCPg@?UEc@_@[w@}@iAUoAIy@EOECICyAJ_@Dm@_A_A{@IMMa@IEs@Bo@AcBFs@AYIIICO?O@CmAAo@Ik@Je@@}@HMC_CDmAIc@OG?EJQ~AMp@CrAGDAPD~ACrCDrIEpBRlHC~B@bCHdEEfBQnD[nD]xB{AxEWl@eBhHc@|BO`@A??IfAeFh@eDn@iBvAqFVuA^}CJ{APmFC_BAcC?qFMoEEo@DgCCiA@m@Ae@BqFA}EFqAXeANcAFUDCF@h@Rh@F|A?z@Hb@AzAFNEXKZ?XDZT\Dl@?xAFv@ARCf@Aj@?L@DDRf@v@v@`@r@NPPFrACV@JDFVNVJtANf@d@p@`@x@h@Zf@?|@IZ?`BBRARBXJvA@h@Gh@@r@G\AXDz@?fBJd@?`@Ef@DjAAf@E~CDvBAbB@XDV@hA?`@EtA?^Ar@?nACj@@t@NXCL@lBAJDHLFj@,2,,,
54,2,Afternoon Run,2859.6,926,1456,4.4,Run,Run,,4762877122,2021-02-09T23:50:51Z,2021-02-09T16:50:51Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,3,0,False,False,False,False,everyone,False,g6848836,"[46.84583, -113.995272]","[46.849908, -113.988464]",3.088,7.4,79.5,True,142.6,154.0,False,True,982.0,977.6,5083207867,5083207867,garmin_push_6247757204,False,0,0,False,6.0,56603883,1,a4762877122,mq||GnuwvTKH@EECCDU?MJM?MEWDeADcAAWDKD]`@KFm@DiDCGGWi@OQEoB@mLD}DG{@?qCDeBBQ@WCeB?qCAs@@qGEWEGIGQAgEHaCGm@Bc@AW@c@?wBDwBE{@@_AGq@FqAAY@_A?KCq@EoA@SEK@]Hg@@UCCE@CFAfAEH?VFbAB~FM`ADXCXBXCnC?l@BZEX?fBB`AHv@Er@Hj@BJJDP,2,,,
55,2,Afternoon Run,3858.4,965,1533,40.1,Run,Run,,4762875626,2021-02-09T23:20:40Z,2021-02-09T16:20:40Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,3,0,False,False,False,False,everyone,False,g6848836,"[46.845705, -113.994995]","[46.845065, -113.99509]",3.998,5.8,85.0,True,141.4,149.0,False,True,996.0,978.3,5083206403,5083206403,garmin_push_6247755957,False,0,0,False,4.0,56603883,1,a4762875626,sp||GvswvTIDI@OD_@?GDQBEGa@DIAEBIAGBI?GCEDK@I?CCMHU@KKKOYkAUo@IMKGYEwAC[AKMCMCWDYNSRK~AKvBBZPXZNXRPVFf@@`@JdAz@f@XPN\H\Lp@Bp@WJED?ZMf@YjAi@LMHKHWJaAGsAeIpIj@?\E|@@|A[p@Wf@[jA{@JQ^qBZkEH[Fk@RaA?GEKKBa@Rc@NQPEP?~@OvBU\WNILGz@Qz@QT_@T_@t@WTs@b@c@l@i@\E@O?m@Ki@H[?i@JMClLaLLPJZb@zBj@nBp@jALFTHj@f@RZj@N^@VNHVDRAb@KPOBOE]SWKq@EEAu@@uAQc@AsCJq@Jm@DMDy@^_@@UKKMUc@Ka@S]YSSEaCLcBEMGSUCIE[hICmAVm@Fs@D}@Je@CMKKUc@cBQc@ICaCEMGKSEY?e@FYHQNMrA@\E~@Ab@C\DTHLLl@`AZHx@J^R~@bAXf@PLVL\XJB\Ef@YpA[f@U?DIAEBsBdAm@RQC,2,,,
56,2,Afternoon Run,2980.3,1071,1151,2.5,Run,Run,,4762878151,2021-02-09T22:50:41Z,2021-02-09T15:50:41Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849812, -113.988257]","[46.846618, -113.995362]",2.783,4.6,79.7,True,139.5,149.0,False,True,982.0,977.6,5083208973,5083208973,garmin_push_6247758125,False,0,0,False,3.0,56603883,1,a4762878151,gz}|GvavvTa@?SEs@GaACsBJYAy@B{@Va@?WAEEAI@IBAf@Ex@?b@Db@?bAId@?j@DNCH@d@IdA@bDE~@?fBGXBvA?VBfACrB@x@DJBBD^`ADbA?xMClA@zCAnADn@@\GzKBrB?bCB^DHRFNh@b@IlDGHEZa@JEzE?FGXM\Y^ONMNE?JG?WLg@^YRMDc@Bu@EK@CDHCC@CCA@ECC@G@,2,,,
57,2,Afternoon Run,11335.7,3094,3159,81.5,Run,Run,,4757156316,2021-02-08T20:59:05Z,2021-02-08T13:59:05Z,(GMT-07:00) America/Denver,-25200.0,,,United States,1,5,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849909, -113.988284]","[46.849831, -113.987896]",3.664,5.3,80.5,True,153.5,177.0,False,True,1043.3,974.8,5077297846,5077297846,garmin_push_6242060764,False,0,0,False,49.0,56603883,1,a4757156316,mj}|GhavvTr@AbAGt@BF@JJRr@F~@A|ADbCCbBDpBCfAEz@DjBAvAFdA@h@EdB@l@AR@dACl@ApBBzCA`B@XFRNL\JjA@fAEr@@JCPYDGZFpBERCfCAJDTVXlADBVH~@G\c@PILEl@EPEPCj@?Z@^CLDr@n@n@Zf@@RCJ?TJFJJBpACPGn@ETWH?JETPFAl@aCt@yBx@wBtA_CxAqBhAmAfA}@dAs@d@Qj@[jBoAj@W\Ur@o@\W`Ai@^YdBeATOn@Yh@YTQp@a@nA{@pAs@hBkAj@W^WT]dAk@XW^iAXo@XmAt@eC^aAFYTo@l@yA@Kj@gBFo@AEGB?DCBHCY^M`@_@dBe@fBMt@yB~HYv@S^QRWXmAp@y@p@aCxA_A`@uA|@]\m@XoAx@gBdAyA~@o@ZwAlAyAx@u@f@gBz@sAz@k@b@m@j@uA`BYj@o@`AUXWb@q@zAw@`Ck@nBc@lBK|@GhA?b@ENKB_ABuBH}@CsHBe@Ek@BYC]Bg@CcDFsBAyCJi@EUEWSQESA]FY?KEKMQ[Su@GoC?{FBeBAo@?uBIaDFcAB{AI{CB}CJo@DsE?wBBcBAq@Ee@?iAGMWMa@CcABM@g@NkADk@?WEq@HqA@KBm@BwBEcBDgAAuBS]A_@IM?_@@o@Ao@@{BGo@DMCaABmACc@B_AAuDFm@Cc@FU?g@J_@@q@Q}@Ae@@qCKOEYUc@y@]e@KWUy@My@Yi@MEK?sAHK?ECq@oAUU_@UKKO_@OOa@BaA@q@BwC?OESQ_@KcABsAC[E]@aBCECSCaA@i@KKBELUxAMh@Et@AjADnDClBHjHE`BFzDUwD?aCIaBD_AEuCLkCFgFD_@Rm@RsAFMBCL@RLND~@B~BBNCX?|@DV?b@GpAb@^DjCA\A|@@~@GJFJ`@HJp@l@j@|@RPJFN?LArAAJBVf@Ht@Nn@N`@b@p@Tf@XVJFh@Jd@?`@Ip@DhA?dATr@?r@IVDXPPBp@?TGf@J|@A`ADZARQPKRE`@CTG~@BRE`ADxBA|@Jj@Bx@?l@CZBvCF,2,,,
58,2,Afternoon Run,2239.4,775,891,14.4,Run,Run,,4746946246,2021-02-06T22:27:18Z,2021-02-06T14:27:18Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,2,0,3,0,False,False,False,False,everyone,False,g6848836,"[46.388784, -116.96706]","[46.38961, -116.96706]",2.89,3.6,79.9,True,149.2,162.0,False,True,427.5,411.8,5066685582,5066685582,garmin_push_6231796788,False,0,0,False,7.0,56603883,1,a4746946246,{hczGbc|hUFD?@PBJFL?NJ@CRNH?NNRLb@PbAT`@Pf@X^ZDF?DHJ`@TRHZDj@ITMNQf@q@Lg@Be@Ig@OWk@Ua@GUKQQIOKc@Es@Fs@Pi@n@w@vAm@Z@pAYxB@~@DBBEN?d@DXTL`@NFFBLJpF?zDA@CECUCsA?kIKQi@MKKE[@m@CKIA_BBkAAe@Fy@ReA^i@`@YVMRMZG~@Hr@FPNTPP`@Pf@LHF^`@F\Af@Qj@a@l@_@ZOF[BU@g@Ki@]a@a@]Yo@W{Aa@_@Um@c@a@Qa@IyAKs@CKBGHC?BPAE@@BGMG,2,,,
59,2,Lunch Run,2916.8,947,957,21.0,Run,Run,,4746636284,2021-02-06T20:58:11Z,2021-02-06T12:58:11Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,2,0,7,0,False,False,False,False,everyone,False,g6848836,"[46.388154, -116.967357]","[46.387683, -116.96766]",3.08,4.0,78.1,True,151.5,165.0,False,True,430.7,413.7,5066362670,5066362670,garmin_push_6231524183,False,0,0,False,10.0,56603883,1,a4746636284,}dczG~d|hUF@FFFABDDCJFBG@FBBDCNBFDDAHLB?NJBCXLLH@DNJ`AbALF`@Fb@Ej@MNKX]Rc@Jk@Aa@IUKO_@Uo@M[Q[c@KUKg@Bm@Ji@Xk@b@]\Sn@WXGDBHf@DFd@Jt@d@d@HZ@XEXAl@MXFV^N`@JjADJBTAjC@dD@LAlC@fBApBGTIFKDm@Bk@@WCkBDcAAUCc@@]Eq@@[EMIHCd@@zC?f@Ep@DnBA~@CHADGBUCsA?m@EsBJmHCmA@c@AmCAQEKk@UMOCQ?m@GQIAiBHu@?aBZ[H}@b@m@h@UZKh@Af@Ln@P\DRn@N^Dh@VNNJBFJDVNVLv@@h@K\a@f@w@Vk@DIAg@Wg@G]Ko@k@q@u@}@[,2,,,
60,2,Lunch Run,4912.1,1335,1353,0.0,Run,Run,,4746172675,2021-02-05T18:25:03Z,2021-02-05T11:25:03Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,1,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.855527, -113.986641]","[46.849633, -113.98792]",3.679,5.7,79.8,True,152.4,167.0,False,True,982.0,980.1,5065876965,5065876965,garmin_push_6231078380,False,0,0,False,18.0,56603883,1,a4746172675,_n~|Gp_vvTVEvBJrAEbCAl@@|@Cj@FXHf@DpA@\F~@A`@Fp@ItC@RCdBJj@?JDBFHhA,2,,,
61,2,Afternoon Run,6530.0,1865,2002,32.5,Run,Run,,4746171153,2021-02-04T23:18:08Z,2021-02-04T16:18:08Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,2,0,4,0,False,False,False,False,everyone,False,g6848836,"[46.846035, -113.995933]","[46.848206, -113.997153]",3.501,7.0,79.1,True,127.1,138.0,False,True,981.9,976.5,5065875364,5065875364,garmin_push_6231076719,False,0,0,False,6.0,56603883,1,a4746171153,ur||GrywvT[@]E_C@WRIRIj@?XDXJTLJPFrAC|A@\C\c@FY@SE[Oc@MOMISCsA@eACS?]NQPIXEZD\FXNRRHxC@dAEFELSF_@@UCUMa@GMMIWE{AHmA?SBYPKTEX@\FVNTNJRBpCAXLBFBP@CCIBKV]JUFYBS?[GYKQKGYGwDJSJS\Gf@BZHTNRRLTB~AItAAJCP[BU@YKw@EKOK[EiDBSBQLMTGh@B\HVPPPHfEEZMJIBK@a@Kw@QWOIMC{AAoA@SBSJGHKZCN?^F^NTPLTBr@?rAIz@AJGJMFK@UEs@Sa@OKOCuDFQJORKXC\B\JXPPJDR@lACVBvAKFCFGHUDKAEDI@[EWSc@UQKAy@DgCFSJIJKZC`@F`@FJPTJBV@xAGrAAPAJEDE@JLg@@WA]ESKSUQSEuDJIBURMXAN?^H\PTHDJ@pBKjACREF@DCJ_@DE@?EVO^e@`@AFB@?CBJCEBA@@E?KQMEmAJwB@MJKh@GJE?a@Ak@@WC[QIAQ?EDKEu@CMGOYSqAEgACc@IcDBkDEcE?aDF{CEs@EqBCaFB_DDSDc@AiFE}@YeAIGU?_CD[AWBw@@iCEgBHc@A_ABwAE{A?g@CI@CBCFFBb@GhBE|@@|BAXFh@Ad@Df@A^KRC~A?rADPARG\Ab@J\@DD@P?fANf@Dd@JV@N?jBCvA@dCAb@Bb@IbA@jBGfANjCCd@@lAAtCCh@BrJBXDxAX~ADd@@b@AbADHt@ADB,2,,,
62,2,Afternoon Run,3409.9,947,970,44.7,Run,Run,,4746169389,2021-02-04T22:50:56Z,2021-02-04T15:50:56Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,2,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.848027, -113.996572]","[46.847046, -113.99684]",3.601,14.2,78.1,True,129.1,135.0,False,True,1021.8,976.5,5065873469,5065873469,garmin_push_6231074768,False,0,0,False,3.0,56603883,1,a4746169389,c_}|Gr}wvTpAd@fBfAd@HP@l@EtA@ZBR?|ABZDt@AVE`FPl@Ct@@`AMd@@xAGdB@JADM?m@LwAj@iCvAmFx@wBl@aAj@kAj@y@xAgBt@y@p@m@nAw@VGl@Y\Wf@YzAgArAs@v@q@b@SnBqALE_@j@kAl@KRSRQHWP]Ng@d@a@TOTYPKN_Ad@iBl@_@l@s@h@ORuBhBaApAeA|AmAzBiBhFm@pBY|AKjACbAGLE@{DAw@G}@AuDDc@BaA?u@FmAAc@Bg@CoCHeACYBqAEyA?SCUK[ACDBC?MLC\BVLRBrACBGCYFMPYBAN?,2,,,
63,2,Lunch Run,6436.1,1869,1891,18.4,Run,Run,,4746168562,2021-02-03T19:42:04Z,2021-02-03T12:42:04Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,2,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84978, -113.988104]","[46.850041, -113.988289]",3.444,4.8,79.3,True,153.2,164.0,False,True,989.6,974.9,5065872566,5065872566,garmin_push_6231073860,False,0,0,False,25.0,56603883,1,a4746168562,oj}|GdavvTCCe@Bq@Am@B[Ay@?aBLQCiA?gEBo@Cg@O]CsA?kAAaBK}FIm@FcA@e@MY@IKIcAAiAKgDEgFEMIGEOIg@AY@e@Kc@k@iASYa@]sA{@i@UOC_Ac@kC{@i@K]MkAUu@UYCaAFGFKRULOTWDw@CKEg@a@YIEEEYOk@Mw@QSEQE}A_@kBa@gC_@oAIy@IUEe@?QGu@@qAAw@Dw@A[@u@lCgKdA_DAOUh@m@rBa@nBc@vAYhAsArEI^Un@y@jDuAtEIr@WjAB@?DWn@Sx@E`@Sv@AP]`B[x@[jAQ\k@x@S`@e@tBaAdDIh@e@dBM~@Mh@El@?rBD|AAl@EdA?x@DtBA`B@hBEu@B[@s@My@MqEBgBC}ABc@?kADw@V{@TsAFMDAb@RnAFj@@vAA^FVAt@FTETIZ?VDPNTJXDdC?`@Eb@B~@Cn@@HJPh@`@Zj@x@\Vh@A`@Fl@EJD^r@RnARj@?H^f@Xh@b@b@`@Pf@?VEz@CbA@L@XJb@Bl@CPEJId@An@DxA?z@Fp@AXEXArAH`@?dBF`@Al@Br@ClC@xBCpADz@IhAAx@?XCx@JvAB~@Lr@Al@Dt@ELBHH,2,,,
64,2,Afternoon Run,3234.2,735,819,4.7,Run,Run,,4746165702,2021-02-03T00:08:13Z,2021-02-02T17:08:13Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,True,g6848836,"[46.846309, -113.996889]","[46.854136, -113.997432]",4.4,15.7,82.1,True,156.3,165.0,False,True,981.3,976.4,5065869676,5065869676,garmin_push_6231071112,False,0,0,False,14.0,56603883,1,a4746165702,kt||Gp_xvTENG?MAS@ECO@AEUEI?GC]DE?A@ICGBMVId@ADKBaAB_@Ci@Wy@GSMOKKc@OkAG}@Mi@G_B?uFEgCDaFD{A?o@GkA?qBB{BD_@CcBBoEAqB@}@Cq@K_AOMs@I_DBeCI{B@m@BYA?BHB^Ej@CxABxBE~@?d@Bj@?t@HT?NDJNPp@BbBLf@@p@ExC@hBCbABd@E^AR?vABh@CvADhBAr@BdECbFIPBTDvA?dBJh@BbAJp@JxA@jABPBBD?|@EBHAAA@?IZBNHDJ@HED[DyEE_JFeSD,2,,,
65,2,Afternoon Run,1385.2,259,259,9.4,Run,Run,,4746164652,2021-02-02T23:59:57Z,2021-02-02T16:59:57Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,0,0,6,0,False,False,False,False,everyone,False,g6848836,"[46.846548, -113.996587]","[46.8461, -113.995907]",5.348,6.0,88.7,True,155.7,160.0,False,True,979.3,975.6,5065868666,5065868666,garmin_push_6231070112,False,0,0,False,5.0,56603883,1,a4746164652,{u||Gt}wvTL?nAKn@OPIJQBWEYMUMMYKoDBQBSFYZOb@Cf@Hd@JRPJXHtAEhBOPINOLg@?YGc@UWGEQA_EPQJMPKd@?ZJd@NPPJF@~DQPGJQJWB]CYGYMQOKQAqDHSFQNOb@AZBXN^NLZB`DE\GPMPc@B_@C]KWGKSK_@A,2,,,
66,2,Afternoon Run,1377.1,261,261,9.3,Run,Run,,4746164444,2021-02-02T23:51:58Z,2021-02-02T16:51:58Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,0,0,3,0,False,False,False,False,everyone,False,g6848836,"[46.846497, -113.996554]","[46.846115, -113.995926]",5.276,6.0,87.9,True,150.4,158.0,False,True,979.4,975.6,5065868402,5065868402,garmin_push_6231069839,False,0,0,False,3.0,56603883,1,a4746164444,qu||Gn}wvTBEJDr@IbASTMJS?WIUMQ[OQCiDHS@SFOJEHIVIf@@ZDXLPRJRDR?jBK`AAPCHEPWFW@YC[IUUUGCQAmDBQFOLMTGTAXBXHTTVRBP@|CGRENKJQDY@]E[KUWSg@CcDFIDOLKVEX?ZDVJTPLHBR?rCEd@GHCLOHWB[CYGWUYOG[@,2,,,
